CustomerID,Name,Email,Phone,City,Age,Gender,Income,Membership,State,Country
8801,Frank,frank@gmail.com,,Los Angeles,35.0,Male,60000,Basic,Maine,Canada
3196,David,david@gmail.com,987-654-3210,,25.0,Male,Unknown,,Hawaii,Equatorial Guinea
6779,David,david@gmail.com,,New York,40.0,Male,45000,Gold,Nevada,Heard Island and McDonald Islands
9320,Frank,frank@gmail.com,555-555-5555,new york,40.0,Male,75000,Silver,Oklahoma,Bosnia and Herzegovina
889,Frank,frank@gmail.com,,Phoenix,35.0,Female,60000,,Maryland,Guyana
5025,Charlie,charlie@gmail.com,123-456-7890,Chicago,40.0,Male,45000,Basic,Colorado,Central African Republic
5472,Charlie,charlie@gmail.com,123-456-7890,Phoenix,35.0,Male,45000,Gold,Georgia,Haiti
8626,Charlie,charlie@gmail.com,123-456-7890,Houston,35.0,Male,30000,Gold,New Mexico,Tunisia
1891,Alice,alice@gmail.com,,,,Male,60000,Silver,Texas,Peru
539,Grace,grace@gmail.com,,Phoenix,30.0,Male,60000,Silver,Pennsylvania,Malaysia
4350,Charlie,charlie@gmail.com,987-654-3210,Houston,40.0,Male,45000,Basic,Utah,Ecuador
5520,Frank,frank@gmail.com,987-654-3210,New York,40.0,Other,1000000,Gold,Minnesota,Qatar
3078,Bob,bob@gmail.com,987-654-3210,Los Angeles,30.0,Male,Unknown,Silver,Virginia,Fiji
394,Bob,bob@gmail.com,987-654-3210,Phoenix,,Male,60000,Basic,Tennessee,Tuvalu
4099,Bob,bob@gmail.com,,Houston,25.0,Female,60000,,Texas,Benin
3726,Grace,grace@gmail.com,,Los Angeles,45.0,Male,30000,Silver,Pennsylvania,Aruba
3305,Charlie,charlie@gmail.com,,New York,45.0,Male,75000,Gold,Massachusetts,Sudan
3408,Frank,frank@gmail.com,987-654-3210,Los Angeles,,Male,1000000,Basic,Nebraska,Anguilla
4913,Eva,eva@gmail.com,555-555-5555,New York,,Male,Unknown,Basic,Kentucky,Kenya
2630,Charlie,charlie@gmail.com,987-654-3210,new york,40.0,Female,30000,,Florida,Chile
8770,Charlie,charlie@gmail.com,123-456-7890,,25.0,Female,30000,Gold,Oregon,Western Sahara
6900,Frank,frank@gmail.com,123-456-7890,Chicago,40.0,Male,1000000,Silver,Hawaii,Niue
6449,Frank,frank@gmail.com,987-654-3210,New York,35.0,Female,30000,Silver,Montana,Ukraine
8020,David,david@gmail.com,987-654-3210,Houston,25.0,Male,60000,Basic,Colorado,Pitcairn Islands
3840,David,david@gmail.com,987-654-3210,new york,45.0,Male,30000,,Nevada,Papua New Guinea
3657,Bob,bob@gmail.com,123-456-7890,new york,35.0,Male,Unknown,Basic,New Hampshire,Poland
6810,Bob,bob@gmail.com,,new york,,Female,30000,Basic,North Dakota,Iran
477,David,david@gmail.com,,Phoenix,30.0,Male,75000,,Ohio,Cook Islands
3186,Charlie,charlie@gmail.com,,new york,40.0,Female,30000,Basic,South Carolina,Turkmenistan
600,Bob,bob@gmail.com,,New York,40.0,Female,30000,Platinum,Oregon,Marshall Islands
3276,Frank,frank@gmail.com,123-456-7890,new york,25.0,Female,60000,Platinum,Indiana,Brunei Darussalam
4948,Charlie,charlie@gmail.com,123-456-7890,,40.0,Male,30000,Silver,Illinois,Cambodia
9838,Eva,eva@gmail.com,987-654-3210,Chicago,25.0,Male,30000,Basic,Utah,South Georgia and the South Sandwich Islands
7208,Bob,bob@gmail.com,987-654-3210,new york,,Male,30000,Platinum,Montana,Bolivia
2160,Charlie,charlie@gmail.com,123-456-7890,Chicago,40.0,Other,30000,Gold,Louisiana,Heard Island and McDonald Islands
4624,David,david@gmail.com,,Los Angeles,40.0,Female,1000000,Basic,New York,Greenland
9711,Frank,frank@gmail.com,123-456-7890,Los Angeles,30.0,Female,60000,Platinum,Arizona,Bosnia and Herzegovina
3346,Alice,alice@gmail.com,,Houston,35.0,Female,Unknown,Gold,Maryland,Zambia
2164,Frank,frank@gmail.com,555-555-5555,New York,35.0,Female,45000,,Maryland,Slovakia (Slovak Republic)
9500,Alice,alice@gmail.com,987-654-3210,Los Angeles,35.0,Male,30000,Silver,Alaska,Thailand
7235,Charlie,charlie@gmail.com,987-654-3210,,45.0,Female,75000,Basic,Tennessee,Ecuador
196,Frank,frank@gmail.com,,,40.0,Female,30000,,North Carolina,Sao Tome and Principe
3873,Alice,alice@gmail.com,,new york,30.0,Male,60000,Gold,Oregon,Guam
3052,Eva,eva@gmail.com,123-456-7890,Chicago,35.0,Male,30000,Gold,Wisconsin,Christmas Island
8515,Eva,eva@gmail.com,123-456-7890,,45.0,Female,75000,Gold,Virginia,Rwanda
3526,Bob,bob@gmail.com,123-456-7890,New York,35.0,Male,Unknown,Silver,New Hampshire,United States of America
8421,Alice,alice@gmail.com,123-456-7890,Chicago,30.0,Female,1000000,Basic,South Dakota,Togo
1987,Frank,frank@gmail.com,555-555-5555,,30.0,Male,60000,Gold,North Dakota,Congo
352,David,david@gmail.com,,,40.0,Male,60000,Gold,South Carolina,Netherlands Antilles
1582,David,david@gmail.com,987-654-3210,Houston,35.0,Female,30000,,Delaware,Egypt
6163,Frank,frank@gmail.com,,Los Angeles,,Female,75000,Basic,Delaware,Saint Helena
4193,Alice,alice@gmail.com,123-456-7890,Los Angeles,30.0,Male,1000000,Basic,Massachusetts,Guyana
5312,Frank,frank@gmail.com,123-456-7890,New York,45.0,Other,60000,Platinum,Montana,Bouvet Island (Bouvetoya)
8247,David,david@gmail.com,,Chicago,25.0,,75000,Platinum,Mississippi,Nigeria
3422,Frank,frank@gmail.com,,Houston,40.0,Female,75000,Basic,South Dakota,Mali
3693,David,david@gmail.com,,Los Angeles,25.0,Female,75000,Basic,Kentucky,Lithuania
5871,Grace,grace@gmail.com,987-654-3210,Los Angeles,30.0,Female,75000,Silver,Texas,Iraq
7024,Grace,grace@gmail.com,123-456-7890,,,Female,45000,Basic,Kansas,Guernsey
1764,Grace,grace@gmail.com,123-456-7890,new york,,Other,75000,Gold,Texas,Spain
3880,Charlie,charlie@gmail.com,123-456-7890,Los Angeles,,Male,30000,Gold,Illinois,Azerbaijan
4881,Frank,frank@gmail.com,555-555-5555,Houston,25.0,Male,75000,Platinum,Kentucky,Mauritania
1626,Eva,eva@gmail.com,,new york,,Other,30000,Silver,Nevada,Suriname
1387,Bob,bob@gmail.com,,Los Angeles,,Male,,Gold,Alabama,Montenegro
9920,Charlie,charlie@gmail.com,123-456-7890,new york,40.0,Female,Unknown,,New Jersey,United States Minor Outlying Islands
7793,Alice,alice@gmail.com,123-456-7890,Los Angeles,40.0,Male,75000,,Wyoming,Wallis and Futuna
9336,Eva,eva@gmail.com,123-456-7890,Los Angeles,25.0,,30000,Basic,Virginia,Kyrgyz Republic
2227,Frank,frank@gmail.com,987-654-3210,Phoenix,40.0,Female,Unknown,Basic,West Virginia,Anguilla
2046,Bob,bob@gmail.com,555-555-5555,new york,40.0,Other,Unknown,,Arkansas,Comoros
3306,Grace,grace@gmail.com,123-456-7890,Chicago,25.0,,75000,Silver,Michigan,Finland
4389,Grace,grace@gmail.com,123-456-7890,New York,40.0,Male,1000000,Gold,Arizona,South Africa
3168,Eva,eva@gmail.com,987-654-3210,New York,25.0,Male,30000,,Connecticut,Sao Tome and Principe
9727,David,david@gmail.com,,new york,45.0,Female,75000,Silver,Wyoming,Saint Helena
732,Grace,grace@gmail.com,,Houston,,Female,60000,Silver,New Hampshire,Seychelles
1201,Bob,bob@gmail.com,123-456-7890,Chicago,,Male,30000,Basic,South Dakota,Norway
8248,Eva,eva@gmail.com,987-654-3210,New York,35.0,Other,75000,,New Hampshire,Kuwait
3770,David,david@gmail.com,987-654-3210,Chicago,35.0,Male,75000,Gold,Montana,Ukraine
4671,Eva,eva@gmail.com,987-654-3210,new york,,Female,30000,Basic,Iowa,Australia
433,Alice,alice@gmail.com,123-456-7890,new york,40.0,Female,75000,Gold,Missouri,Azerbaijan
2701,Eva,eva@gmail.com,987-654-3210,new york,35.0,Female,30000,Silver,Delaware,Morocco
4747,Grace,grace@gmail.com,123-456-7890,Phoenix,30.0,Male,60000,Basic,Washington,Philippines
1472,Grace,grace@gmail.com,987-654-3210,Phoenix,25.0,Male,75000,Basic,Arkansas,Sao Tome and Principe
826,David,david@gmail.com,555-555-5555,Phoenix,35.0,Male,30000,Gold,Utah,Portugal
9211,Grace,grace@gmail.com,123-456-7890,,35.0,Male,60000,Gold,Wyoming,Senegal
6434,Bob,bob@gmail.com,123-456-7890,,25.0,Female,60000,Platinum,West Virginia,Saint Vincent and the Grenadines
8467,David,david@gmail.com,123-456-7890,Chicago,30.0,Female,75000,Basic,Nevada,Denmark
9746,Grace,grace@gmail.com,123-456-7890,Los Angeles,35.0,Male,60000,,Arkansas,Lithuania
9314,Grace,grace@gmail.com,,Chicago,40.0,Male,45000,Silver,North Dakota,Sierra Leone
1265,David,david@gmail.com,123-456-7890,,25.0,Other,45000,Basic,Indiana,Guinea
8446,Grace,grace@gmail.com,123-456-7890,New York,,Female,Unknown,Silver,Florida,United Kingdom
5937,David,david@gmail.com,555-555-5555,Houston,45.0,Male,30000,,Kentucky,Macao
5767,Alice,alice@gmail.com,123-456-7890,new york,30.0,Female,30000,Silver,Ohio,Timor-Leste
2557,Alice,alice@gmail.com,,new york,25.0,,30000,Platinum,Ohio,Sierra Leone
606,Eva,eva@gmail.com,,new york,45.0,Other,30000,Basic,Alaska,Cocos (Keeling) Islands
3379,Frank,frank@gmail.com,987-654-3210,,40.0,Female,30000,,Tennessee,Suriname
4153,David,david@gmail.com,123-456-7890,Houston,25.0,Female,30000,Silver,Missouri,Guyana
8591,Bob,bob@gmail.com,987-654-3210,new york,45.0,Male,30000,,Delaware,Micronesia
8074,Grace,grace@gmail.com,123-456-7890,Los Angeles,40.0,Female,45000,Platinum,Louisiana,Norfolk Island
6143,Charlie,charlie@gmail.com,,,35.0,Female,30000,Gold,Pennsylvania,Sierra Leone
4336,Alice,alice@gmail.com,,Houston,35.0,Male,30000,Gold,Tennessee,Equatorial Guinea
3508,David,david@gmail.com,987-654-3210,New York,30.0,Male,60000,Basic,Alabama,French Polynesia
3359,Charlie,charlie@gmail.com,123-456-7890,new york,45.0,Male,75000,Gold,Kansas,Samoa
9765,Bob,bob@gmail.com,,,,Female,75000,Silver,California,Iran
2050,Eva,eva@gmail.com,123-456-7890,,25.0,Male,60000,Silver,New York,Austria
9522,David,david@gmail.com,,Houston,40.0,Female,60000,Silver,Virginia,Uganda
4392,Alice,alice@gmail.com,555-555-5555,Chicago,45.0,Female,75000,,Georgia,Germany
661,Alice,alice@gmail.com,,,45.0,Male,,Basic,Oregon,Cocos (Keeling) Islands
5146,Alice,alice@gmail.com,555-555-5555,new york,40.0,,75000,Silver,Minnesota,Liberia
4361,Charlie,charlie@gmail.com,123-456-7890,Houston,40.0,Female,30000,Silver,Nevada,Bosnia and Herzegovina
5173,Alice,alice@gmail.com,123-456-7890,Phoenix,40.0,Male,60000,,Mississippi,Botswana
4501,Bob,bob@gmail.com,555-555-5555,Phoenix,,Male,60000,,California,Guam
7360,Bob,bob@gmail.com,987-654-3210,Phoenix,45.0,Male,60000,Gold,North Carolina,Brazil
1258,David,david@gmail.com,987-654-3210,Chicago,25.0,Male,60000,Gold,Iowa,Netherlands
645,Bob,bob@gmail.com,987-654-3210,,,Female,75000,,Vermont,Mayotte
2316,Frank,frank@gmail.com,123-456-7890,Chicago,30.0,Female,30000,Basic,Rhode Island,Gibraltar
6439,Eva,eva@gmail.com,123-456-7890,New York,25.0,Female,60000,Gold,New Hampshire,Spain
5669,Frank,frank@gmail.com,123-456-7890,new york,,Female,Unknown,Basic,Alabama,Equatorial Guinea
7543,Frank,frank@gmail.com,555-555-5555,Phoenix,45.0,Male,60000,,Tennessee,Bolivia
7432,Charlie,charlie@gmail.com,123-456-7890,Chicago,35.0,Male,30000,Silver,Maine,Israel
6,Eva,eva@gmail.com,555-555-5555,Chicago,45.0,Female,75000,Silver,Kansas,Nigeria
2166,Bob,bob@gmail.com,,Phoenix,40.0,Female,,Silver,Tennessee,French Southern Territories
7181,Alice,alice@gmail.com,987-654-3210,Chicago,30.0,Male,Unknown,Platinum,New Mexico,Brazil
4431,Frank,frank@gmail.com,555-555-5555,New York,40.0,Other,45000,,Pennsylvania,Equatorial Guinea
1511,Charlie,charlie@gmail.com,123-456-7890,Houston,25.0,Female,60000,Basic,Washington,Syrian Arab Republic
8629,Charlie,charlie@gmail.com,123-456-7890,new york,40.0,Female,60000,Gold,Alaska,Faroe Islands
1080,Alice,alice@gmail.com,555-555-5555,Los Angeles,45.0,Female,75000,Silver,Arizona,Congo
3436,Alice,alice@gmail.com,987-654-3210,Chicago,,Male,75000,Basic,West Virginia,Nauru
4591,Frank,frank@gmail.com,,Los Angeles,45.0,Female,30000,Silver,New Jersey,Niger
1586,Bob,bob@gmail.com,987-654-3210,,30.0,Male,Unknown,,Oregon,Oman
9175,Bob,bob@gmail.com,123-456-7890,Phoenix,30.0,Female,Unknown,Silver,Kentucky,South Africa
8377,Grace,grace@gmail.com,555-555-5555,Chicago,25.0,Male,60000,Basic,Wisconsin,Holy See (Vatican City State)
8138,David,david@gmail.com,123-456-7890,Los Angeles,,Male,30000,Platinum,South Carolina,Lesotho
8663,Charlie,charlie@gmail.com,,,35.0,Male,75000,Platinum,Kansas,Morocco
1455,Bob,bob@gmail.com,,new york,,Male,45000,Silver,North Carolina,Belgium
94,Bob,bob@gmail.com,555-555-5555,new york,40.0,Male,75000,Basic,New York,Holy See (Vatican City State)
1730,Alice,alice@gmail.com,123-456-7890,New York,25.0,Female,45000,Gold,Michigan,Congo
2289,Bob,bob@gmail.com,987-654-3210,Chicago,,Female,45000,Basic,Texas,Cambodia
9697,Frank,frank@gmail.com,555-555-5555,Phoenix,25.0,Male,Unknown,Silver,Kansas,Swaziland
1099,Grace,grace@gmail.com,123-456-7890,new york,40.0,Female,75000,Basic,New Hampshire,Monaco
1978,Alice,alice@gmail.com,,new york,30.0,Female,30000,Silver,Kansas,Malta
2762,David,david@gmail.com,,Chicago,40.0,Male,75000,Basic,Missouri,Mauritius
1894,Alice,alice@gmail.com,987-654-3210,Chicago,35.0,Female,75000,Gold,Arizona,Pakistan
4409,Charlie,charlie@gmail.com,987-654-3210,Chicago,40.0,Female,45000,Basic,New Hampshire,New Caledonia
4337,Bob,bob@gmail.com,,Phoenix,25.0,Female,1000000,Platinum,Kansas,Sweden
9270,David,david@gmail.com,123-456-7890,New York,45.0,Female,45000,,Kentucky,Micronesia
6563,Bob,bob@gmail.com,555-555-5555,Los Angeles,25.0,Male,,Basic,New York,Swaziland
5175,David,david@gmail.com,123-456-7890,,25.0,Male,45000,Silver,Georgia,Montserrat
4832,Eva,eva@gmail.com,123-456-7890,New York,30.0,Female,75000,Silver,Arkansas,Ireland
7143,David,david@gmail.com,123-456-7890,Phoenix,,Male,60000,Silver,Oregon,Albania
5404,Charlie,charlie@gmail.com,987-654-3210,,30.0,Female,1000000,Basic,Kansas,Benin
5402,Frank,frank@gmail.com,987-654-3210,Houston,45.0,Male,60000,Silver,Oregon,Myanmar
1850,Bob,bob@gmail.com,987-654-3210,New York,40.0,Male,30000,Basic,Alabama,Cape Verde
6585,Frank,frank@gmail.com,,Houston,45.0,Male,Unknown,Basic,Pennsylvania,Estonia
8088,Alice,alice@gmail.com,,new york,,Female,30000,Gold,West Virginia,Maldives
6987,Bob,bob@gmail.com,987-654-3210,new york,30.0,Female,Unknown,Silver,North Carolina,San Marino
4678,Charlie,charlie@gmail.com,,New York,30.0,Male,30000,Basic,New Mexico,French Polynesia
3081,Eva,eva@gmail.com,,Los Angeles,35.0,Female,60000,Basic,Oregon,Dominica
1377,Frank,frank@gmail.com,987-654-3210,New York,30.0,Male,75000,Silver,New Hampshire,Barbados
8742,Frank,frank@gmail.com,987-654-3210,new york,45.0,Male,45000,Gold,North Carolina,Finland
8116,Alice,alice@gmail.com,,New York,40.0,Male,Unknown,Basic,Oregon,Maldives
5607,Alice,alice@gmail.com,123-456-7890,Chicago,45.0,Other,60000,Silver,Wyoming,Moldova
7273,Frank,frank@gmail.com,987-654-3210,,,Female,45000,,Virginia,Norfolk Island
7002,Eva,eva@gmail.com,987-654-3210,Phoenix,25.0,Female,45000,Gold,Wyoming,Bolivia
5879,Frank,frank@gmail.com,,Chicago,40.0,Male,30000,Silver,Georgia,Palau
1356,Grace,grace@gmail.com,987-654-3210,,,Female,75000,Silver,New Hampshire,Honduras
5385,David,david@gmail.com,123-456-7890,Chicago,30.0,Female,45000,Gold,West Virginia,Cyprus
6926,Bob,bob@gmail.com,123-456-7890,Phoenix,35.0,Male,45000,,Hawaii,Moldova
1602,Frank,frank@gmail.com,987-654-3210,New York,,Male,,Basic,Connecticut,Haiti
6814,Eva,eva@gmail.com,123-456-7890,Chicago,40.0,Female,45000,,Georgia,Slovenia
4010,Eva,eva@gmail.com,,Phoenix,25.0,Male,Unknown,Basic,Louisiana,Burundi
4401,David,david@gmail.com,123-456-7890,Houston,25.0,Female,1000000,Basic,New York,Burundi
4587,Alice,alice@gmail.com,,,30.0,Male,Unknown,Gold,Idaho,Azerbaijan
4461,Eva,eva@gmail.com,555-555-5555,Houston,35.0,Female,30000,Basic,Kansas,Finland
3697,Bob,bob@gmail.com,123-456-7890,Houston,35.0,Male,Unknown,Silver,Alaska,Slovenia
8360,Bob,bob@gmail.com,123-456-7890,Phoenix,40.0,Male,45000,Gold,Iowa,Anguilla
7442,Grace,grace@gmail.com,,Los Angeles,40.0,Female,45000,Silver,New Hampshire,Lithuania
2397,Grace,grace@gmail.com,987-654-3210,Phoenix,40.0,,1000000,Basic,Tennessee,Cuba
3727,Eva,eva@gmail.com,,,45.0,,60000,Silver,Arizona,Djibouti
9464,Bob,bob@gmail.com,555-555-5555,New York,30.0,Male,75000,Basic,Florida,Trinidad and Tobago
7565,Frank,frank@gmail.com,987-654-3210,Los Angeles,30.0,Male,45000,,Maryland,Switzerland
1037,Charlie,charlie@gmail.com,123-456-7890,new york,45.0,Female,45000,Platinum,New York,Central African Republic
6790,Charlie,charlie@gmail.com,987-654-3210,,35.0,Male,60000,,Wisconsin,Denmark
2906,Alice,alice@gmail.com,987-654-3210,Houston,40.0,Female,,Platinum,Arkansas,Zambia
4710,Frank,frank@gmail.com,,,25.0,Female,45000,Silver,Arizona,Northern Mariana Islands
6050,Charlie,charlie@gmail.com,123-456-7890,New York,25.0,Female,45000,Platinum,Minnesota,Tunisia
7800,Charlie,charlie@gmail.com,,New York,25.0,Female,30000,Gold,Wisconsin,Central African Republic
9243,Eva,eva@gmail.com,,Los Angeles,25.0,Male,45000,Silver,New Mexico,Antarctica (the territory South of 60 deg S)
1503,Alice,alice@gmail.com,123-456-7890,Chicago,45.0,Female,45000,Silver,Wisconsin,Luxembourg
8565,David,david@gmail.com,987-654-3210,Houston,35.0,Female,30000,Gold,Minnesota,Antigua and Barbuda
516,David,david@gmail.com,123-456-7890,Houston,35.0,Female,60000,Gold,California,Liberia
1411,Eva,eva@gmail.com,987-654-3210,Chicago,25.0,Male,30000,Gold,Iowa,El Salvador
8425,Frank,frank@gmail.com,987-654-3210,Houston,30.0,Male,60000,Silver,Florida,Montserrat
8726,David,david@gmail.com,123-456-7890,Chicago,45.0,,30000,Gold,Idaho,San Marino
3595,Bob,bob@gmail.com,987-654-3210,Los Angeles,45.0,Female,,Basic,Kentucky,Ghana
8200,Grace,grace@gmail.com,555-555-5555,new york,45.0,Other,45000,Gold,Alaska,Burundi
950,Grace,grace@gmail.com,123-456-7890,Chicago,40.0,Female,30000,Gold,Kentucky,Iran
7667,Eva,eva@gmail.com,123-456-7890,Chicago,25.0,Other,Unknown,Silver,Idaho,New Zealand
287,Frank,frank@gmail.com,987-654-3210,Houston,35.0,Male,60000,Basic,West Virginia,Lesotho
2360,Grace,grace@gmail.com,,,30.0,Male,Unknown,Silver,Louisiana,Algeria
7178,Grace,grace@gmail.com,123-456-7890,Chicago,,Female,45000,Basic,Iowa,Equatorial Guinea
64,Alice,alice@gmail.com,,Chicago,,Female,60000,Basic,Ohio,Swaziland
4398,Frank,frank@gmail.com,123-456-7890,Los Angeles,35.0,Female,60000,Silver,Nevada,Sao Tome and Principe
2551,Frank,frank@gmail.com,987-654-3210,Los Angeles,40.0,Female,60000,Gold,Pennsylvania,Moldova
2963,Frank,frank@gmail.com,987-654-3210,New York,30.0,Other,60000,Basic,Hawaii,Portugal
5354,David,david@gmail.com,,Los Angeles,40.0,Male,60000,Basic,Kentucky,Colombia
9404,Charlie,charlie@gmail.com,555-555-5555,,45.0,Female,75000,Gold,Kansas,Romania
6778,Frank,frank@gmail.com,,Houston,45.0,Male,60000,Gold,Oregon,Palau
5671,Frank,frank@gmail.com,123-456-7890,New York,25.0,Male,75000,Basic,Nebraska,Gambia
3434,Grace,grace@gmail.com,987-654-3210,Phoenix,,Male,75000,Basic,Pennsylvania,Bhutan
3729,Eva,eva@gmail.com,123-456-7890,Phoenix,30.0,Female,75000,Basic,New York,Ukraine
6293,Eva,eva@gmail.com,,new york,25.0,Female,60000,,Idaho,Croatia
808,Grace,grace@gmail.com,555-555-5555,,,,30000,Gold,Pennsylvania,Bahrain
5120,David,david@gmail.com,,Los Angeles,45.0,Male,75000,,Indiana,Argentina
1731,Alice,alice@gmail.com,,New York,,Male,,Gold,Wyoming,Guinea
1479,Alice,alice@gmail.com,,Los Angeles,35.0,Male,75000,,South Dakota,Syrian Arab Republic
2253,Bob,bob@gmail.com,,Phoenix,,Male,60000,Silver,California,Panama
4574,Alice,alice@gmail.com,123-456-7890,New York,30.0,Male,60000,Gold,North Carolina,Cuba
957,Charlie,charlie@gmail.com,123-456-7890,new york,,Male,75000,Gold,Maine,Nauru
6953,Charlie,charlie@gmail.com,,Houston,45.0,Male,1000000,Basic,Nebraska,Wallis and Futuna
7291,Eva,eva@gmail.com,987-654-3210,Chicago,35.0,Male,30000,Basic,New Jersey,Russian Federation
4838,Charlie,charlie@gmail.com,987-654-3210,,35.0,Female,30000,Basic,Rhode Island,Thailand
8179,David,david@gmail.com,123-456-7890,,,Other,1000000,Silver,Florida,Nepal
9816,Alice,alice@gmail.com,,Los Angeles,35.0,Female,60000,Silver,Arizona,Jamaica
3572,Alice,alice@gmail.com,555-555-5555,Los Angeles,35.0,Female,75000,Silver,Texas,Guatemala
772,Eva,eva@gmail.com,987-654-3210,New York,45.0,Female,75000,Platinum,Pennsylvania,Maldives
8866,Eva,eva@gmail.com,,Los Angeles,30.0,Male,75000,Platinum,Kentucky,Haiti
9547,Eva,eva@gmail.com,,New York,30.0,Female,75000,,Illinois,Bulgaria
1500,Frank,frank@gmail.com,,Los Angeles,40.0,Female,60000,Gold,Iowa,Zambia
9297,Frank,frank@gmail.com,123-456-7890,Los Angeles,40.0,Male,60000,Silver,New Jersey,Antarctica (the territory South of 60 deg S)
8224,Frank,frank@gmail.com,,Chicago,25.0,Female,75000,Silver,New Hampshire,Trinidad and Tobago
632,Eva,eva@gmail.com,123-456-7890,new york,30.0,Female,Unknown,Silver,Missouri,Norfolk Island
8855,Bob,bob@gmail.com,987-654-3210,Houston,,Male,30000,Silver,Idaho,Finland
1968,Charlie,charlie@gmail.com,,Los Angeles,25.0,Female,45000,Silver,Hawaii,Hungary
2254,Alice,alice@gmail.com,,Houston,45.0,Female,45000,Basic,Ohio,Mali
1720,Eva,eva@gmail.com,987-654-3210,,35.0,Female,75000,Gold,Oregon,Oman
2312,Bob,bob@gmail.com,,Chicago,,Male,45000,Gold,Missouri,Sao Tome and Principe
6578,Charlie,charlie@gmail.com,123-456-7890,,30.0,Female,45000,Silver,Vermont,Spain
8820,Alice,alice@gmail.com,123-456-7890,,40.0,Male,30000,Basic,Delaware,Venezuela
957,Charlie,charlie@gmail.com,123-456-7890,new york,,,Unknown,Basic,Louisiana,Fiji
4736,David,david@gmail.com,987-654-3210,Phoenix,30.0,Female,60000,Silver,North Carolina,Zimbabwe
265,Eva,eva@gmail.com,123-456-7890,,40.0,Female,45000,Basic,Kentucky,Philippines
4623,Alice,alice@gmail.com,987-654-3210,Los Angeles,30.0,Male,60000,Gold,Vermont,Iraq
4262,Eva,eva@gmail.com,,Los Angeles,45.0,Male,30000,,Indiana,Spain
9962,Frank,frank@gmail.com,123-456-7890,Chicago,,Male,45000,Gold,South Dakota,Korea
9538,Bob,bob@gmail.com,123-456-7890,Chicago,25.0,Female,75000,Gold,Louisiana,Holy See (Vatican City State)
9391,Grace,grace@gmail.com,123-456-7890,Houston,40.0,Male,75000,Silver,Hawaii,Svalbard & Jan Mayen Islands
1656,David,david@gmail.com,987-654-3210,Los Angeles,30.0,Female,75000,Gold,Florida,Liechtenstein
531,David,david@gmail.com,,Chicago,25.0,Male,60000,Gold,Mississippi,French Polynesia
8767,Charlie,charlie@gmail.com,,New York,45.0,Female,45000,Platinum,Indiana,Mauritius
3676,Charlie,charlie@gmail.com,987-654-3210,Chicago,35.0,Male,Unknown,Gold,Texas,Solomon Islands
849,Bob,bob@gmail.com,987-654-3210,new york,40.0,Male,30000,Gold,Indiana,Costa Rica
4383,David,david@gmail.com,555-555-5555,Chicago,,Female,75000,Gold,Massachusetts,Cambodia
8145,Eva,eva@gmail.com,123-456-7890,new york,,Female,Unknown,Silver,Connecticut,Colombia
2669,Grace,grace@gmail.com,,Phoenix,25.0,Female,45000,Silver,Arkansas,Seychelles
657,Eva,eva@gmail.com,555-555-5555,Houston,,Female,30000,Silver,New York,Spain
8740,David,david@gmail.com,,,30.0,Female,60000,Basic,Arkansas,Mauritius
8300,Alice,alice@gmail.com,123-456-7890,Houston,,Male,45000,Basic,Oregon,Venezuela
5067,Alice,alice@gmail.com,555-555-5555,Houston,,Male,Unknown,Gold,Florida,Zambia
8538,Bob,bob@gmail.com,123-456-7890,Los Angeles,35.0,Female,45000,,Delaware,Tuvalu
5567,Eva,eva@gmail.com,123-456-7890,Los Angeles,,Other,45000,,Montana,Grenada
6361,Bob,bob@gmail.com,,,35.0,Female,Unknown,Gold,Utah,Morocco
1773,Alice,alice@gmail.com,987-654-3210,Houston,45.0,Female,45000,Basic,South Carolina,Cameroon
2027,Charlie,charlie@gmail.com,987-654-3210,Phoenix,30.0,Male,Unknown,Platinum,New Hampshire,Macao
1535,Alice,alice@gmail.com,123-456-7890,,,Female,45000,Gold,Texas,Benin
6873,Frank,frank@gmail.com,,new york,35.0,Male,,Basic,North Dakota,Gabon
3332,Charlie,charlie@gmail.com,555-555-5555,Chicago,35.0,Female,45000,Platinum,Alaska,Sri Lanka
5457,Eva,eva@gmail.com,,New York,35.0,Male,45000,Silver,Nevada,Singapore
2827,David,david@gmail.com,,Houston,25.0,Male,60000,Platinum,Kentucky,South Africa
9225,Eva,eva@gmail.com,,Los Angeles,,Male,45000,Basic,South Carolina,Barbados
1078,David,david@gmail.com,123-456-7890,Houston,40.0,Male,45000,Platinum,Oklahoma,Liberia
4009,Alice,alice@gmail.com,,new york,45.0,Male,45000,Gold,Virginia,French Polynesia
5712,Grace,grace@gmail.com,123-456-7890,New York,,Male,75000,Basic,Kentucky,Guyana
1186,David,david@gmail.com,123-456-7890,Phoenix,40.0,Female,Unknown,Gold,Nevada,Slovenia
2817,Eva,eva@gmail.com,555-555-5555,Houston,40.0,Female,Unknown,Gold,Oregon,Saint Vincent and the Grenadines
6968,Charlie,charlie@gmail.com,123-456-7890,New York,35.0,Male,75000,Basic,West Virginia,Andorra
1915,David,david@gmail.com,123-456-7890,,45.0,Female,30000,Silver,Indiana,Niger
1822,Bob,bob@gmail.com,,Phoenix,35.0,Female,60000,Silver,Wisconsin,Djibouti
7284,Frank,frank@gmail.com,123-456-7890,Phoenix,45.0,Female,30000,Gold,Rhode Island,Netherlands
